#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: DEMO
#Date Time: 2024-04-19 11:07:19.880
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 9.7 V Sample Mode: Average
#Wavegen Channel 1: Disabled
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.001287460384615385,0.4386372396637441,-9.350850555516532
0.001288090384615385,0.4386372396637441,-9.281476498786974
0.001288720384615385,0.4386372396637441,-9.234010038919383
0.001289350384615385,0.4386372396637441,-9.190194845195451
0.001289980384615385,0.4386372396637441,-9.150030917615181
0.001290610384615385,0.4386372396637441,-9.10256445774759
0.001291240384615385,0.4386372396637441,-9.066051796310981
0.001291870384615385,0.4386372396637441,-9.018585336443389
0.001292500384615385,0.4386372396637441,-8.97842140886312
0.001293130384615385,0.4423489016179107,-8.93825748128285
0.001293760384615385,0.4423489016179107,-8.894442287558919
0.001294390384615385,0.4423489016179107,-8.850627093834987
0.001295020384615385,0.4386372396637441,-8.916349884420883
0.001295650384615385,0.4386372396637441,-9.003980271868746
0.001296280384615385,0.4312139157554108,-9.124472054609555
0.001296910384615385,0.4349255777095775,-9.234010038919383
0.001297540384615385,0.4312139157554108,-9.321640426367244
0.001298170384615385,0.4312139157554108,-9.401968281527784
0.001298800384615385,0.4349255777095775,-9.471342338257342
0.001299430384615385,0.4312139157554108,-9.526111330412254
0.001300060384615385,0.4349255777095775,-9.569926524136186
0.001300690384615385,0.4386372396637441,-9.610090451716456
0.001301320384615385,0.4349255777095775,-9.628346782434761
0.001301950384615385,0.4349255777095775,-9.642951847009403
0.001302580384615385,0.4349255777095775,-9.635649314722082
0.001303210384615385,0.4349255777095775,-9.621044250147438
0.001303840384615385,0.4349255777095775,-9.595485387141812
0.001304470384615385,0.4349255777095775,-9.566275257992524
0.001305100384615385,0.4312139157554108,-9.522460064268595
0.001305730384615385,0.4275022538012442,-9.471342338257342
0.001306360384615385,0.4312139157554108,-9.401968281527784
0.001306990384615385,0.4312139157554108,-9.372758152378497
0.001307620384615385,0.4312139157554108,-9.296081563361618
0.001308250384615385,0.4349255777095775,-9.248615103494027
