#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A25
#Date Time: 2024-04-26 10:51:56.575
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 9.7 V Sample Mode: Average
#Wavegen Channel 1: Disabled
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.0007079310000000001,-0.5067257034506829,-9.695928086851117
0.000708561,-0.5104166506877246,-9.78375123222674
0.0007091910000000001,-0.5141075979247662,-9.908167354842206
0.000709821,-0.5177985451618079,-10.03624277518166
0.0007104510000000001,-0.5141075979247662,-10.1423624091772
0.000711081,-0.5104166506877246,-10.23750415000079
0.0007117110000000001,-0.5177985451618079,-10.32166799765243
0.000712341,-0.5177985451618079,-10.38753535668415
0.0007129710000000001,-0.5141075979247662,-10.44242482254391
0.000713601,-0.5177985451618079,-10.48267709750774
0.0007142310000000001,-0.5177985451618079,-10.51927007474759
0.000714861,-0.5214894923988496,-10.53390726564352
0.0007154910000000001,-0.5214894923988496,-10.53756656336751
0.000716121,-0.5214894923988496,-10.52658867019555
0.0007167510000000001,-0.5288713868729329,-10.50463288385165
0.000717381,-0.5214894923988496,-10.47169920433579
0.0007180110000000001,-0.5177985451618079,-10.42778763164798
0.000718641,-0.5214894923988496,-10.3765574635122
0.0007192710000000001,-0.5214894923988496,-10.31069010448048
0.000719901,-0.5214894923988496,-10.25580063862072
0.0007205310000000001,-0.5177985451618079,-10.19359257731298
0.000721161,-0.5214894923988496,-10.1423624091772
0.0007217910000000001,-0.5177985451618079,-10.09113224104142
0.000722421,-0.5141075979247662,-10.03990207290564
0.0007230510000000001,-0.5177985451618079,-9.988671904769861
0.000723681,-0.5141075979247662,-9.948419629806034
0.0007243110000000001,-0.5141075979247662,-9.900848759394238
0.000724941,-0.5067257034506829,-9.853277888982442
0.0007255710000000001,-0.5104166506877246,-9.805707018570645
0.000726201,-0.5104166506877246,-9.765454743606819
0.000726831,-0.5104166506877246,-9.717883873195023
0.000727461,-0.5104166506877246,-9.677631598231194
0.000728091,-0.5104166506877246,-9.750817552710881
0.000728721,-0.5104166506877246,-9.849618591258457
0.000729351,-0.5104166506877246,-9.981353309321893
0.000729981,-0.5141075979247662,-10.09479153876541
0.000730611,-0.5141075979247662,-10.19725187503697
0.0007312410000000001,-0.5177985451618079,-10.2814157226886
0.000731871,-0.5177985451618079,-10.36192027261626
0.0007325010000000001,-0.5251804396358912,-10.42412833392399
0.000733131,-0.5251804396358912,-10.47169920433579
0.0007337610000000001,-0.5177985451618079,-10.50463288385165
0.000734391,-0.5141075979247662,-10.52658867019555
0.0007350210000000001,-0.5214894923988496,-10.53390726564352
0.000735651,-0.5214894923988496,-10.53756656336751
0.0007362810000000001,-0.5177985451618079,-10.52292937247157
0.000736911,-0.5177985451618079,-10.4936549906797
0.0007375410000000001,-0.5141075979247662,-10.45340271571587
0.000738171,-0.5177985451618079,-10.40583184530407
0.0007388010000000001,-0.5214894923988496,-10.34728308172032
0.000739431,-0.5251804396358912,-10.2814157226886
0.0007400610000000001,-0.5214894923988496,-10.22286695910486
0.000740691,-0.5214894923988496,-10.17529608869306
0.0007413210000000001,-0.5141075979247662,-10.1204066228333
0.000741951,-0.5104166506877246,-10.0728357524215
0.0007425810000000001,-0.5067257034506829,-10.0252648820097
0.000743211,-0.5067257034506829,-9.974034713873923
0.0007438410000000001,-0.5141075979247662,-9.926463843462127
0.000744471,-0.5214894923988496,-9.878892973050332
0.0007451010000000001,-0.5141075979247662,-9.831322102638536
0.000745731,-0.5104166506877246,-9.78375123222674
0.0007463610000000001,-0.5104166506877246,-9.739839659538928
0.000746991,-0.5067257034506829,-9.6995873845751
0.0007476210000000001,-0.5030347562136412,-9.710565277747053
0.000748251,-0.5030347562136412,-9.798388423122677
0.0007488810000000001,-0.5030347562136412,-9.922804545738144
0.000749511,-0.5067257034506829,-10.04356137062963
0.0007501410000000001,-0.5141075979247662,-10.14968100462517
0.000750771,-0.5177985451618079,-10.24848204317275
0.0007514010000000001,-0.5214894923988496,-10.33264589082439
0.000752031,-0.5177985451618079,-10.39485395213212
0.0007526610000000001,-0.5177985451618079,-10.44974341799188
0.000753291,-0.5214894923988496,-10.4936549906797
0.0007539210000000001,-0.5214894923988496,-10.52292937247157
0.000754551,-0.5214894923988496,-10.53756656336751
0.0007551810000000001,-0.5177985451618079,-10.54122586109149
0.000755811,-0.5177985451618079,-10.53024796791954
0.0007564410000000001,-0.5177985451618079,-10.51195147929962
